transaction_id,book_title,category,user_id,issue_date,return_date,fine_amount
428,DSA,Data Science,90,2025-01-26,2025-02-15,100
429,DBMS,Data Science,104,2025-03-02,2025-03-22,100
430,DBMS,Data Science,106,2025-03-06,2025-03-22,60
431,Operating Systems,Programming,189,2025-01-07,2025-01-19,20
432,DSA,Programming,170,2025-02-09,2025-02-12,0
433,Operating Systems,AI,200,2025-01-18,2025-01-23,0
434,Python,AI,105,2025-01-06,2025-01-12,0
435,AI Basics,Data Science,68,2025-01-27,2025-02-13,70
436,DSA,AI,197,2025-03-09,2025-03-29,100
437,Machine Learning,Data Science,72,2025-02-09,2025-02-11,0
438,Operating Systems,Tech,170,2025-01-01,2025-01-20,90
439,DBMS,AI,105,2025-01-01,2025-01-05,0
440,Operating Systems,Tech,38,2025-01-02,2025-01-19,70
441,Machine Learning,Programming,34,2025-02-07,2025-02-19,20
442,DBMS,Programming,176,2025-03-15,2025-04-01,70
443,DBMS,Programming,184,2025-03-30,2025-04-16,70
444,Machine Learning,Tech,8,2025-02-21,2025-02-22,0
445,AI Basics,Programming,123,2025-01-01,2025-01-17,60
446,Python,Programming,173,2025-02-09,2025-02-17,0
447,Machine Learning,AI,36,2025-02-11,2025-02-19,0
448,DBMS,Programming,75,2025-01-13,2025-02-01,90
449,AI Basics,AI,26,2025-03-07,2025-03-16,0
450,Machine Learning,Tech,156,2025-03-18,2025-03-19,0
451,AI Basics,Programming,30,2025-01-28,2025-02-14,70
452,AI Basics,Tech,122,2025-03-22,2025-03-27,0
453,DBMS,Tech,118,2025-02-22,2025-02-26,0
454,Operating Systems,Programming,177,2025-02-09,2025-02-17,0
455,AI Basics,Tech,146,2025-02-11,2025-02-25,40
456,Python,AI,136,2025-01-24,2025-01-26,0
457,Machine Learning,Tech,111,2025-02-02,2025-02-21,90
458,Machine Learning,AI,114,2025-01-10,2025-01-11,0
459,Machine Learning,Data Science,71,2025-01-08,2025-01-27,90
460,DSA,AI,38,2025-02-19,2025-02-20,0
461,Operating Systems,Data Science,18,2025-02-10,2025-02-13,0
462,Python,Programming,78,2025-03-21,2025-03-25,0
463,Operating Systems,Data Science,98,2025-01-04,2025-01-19,50
464,Machine Learning,AI,64,2025-01-26,2025-02-14,90
465,Machine Learning,AI,104,2025-02-19,2025-02-27,0
466,Operating Systems,AI,24,2025-02-10,2025-02-22,20
467,DBMS,Tech,196,2025-02-02,2025-02-09,0
468,DBMS,AI,31,2025-03-04,2025-03-16,20
469,Python,Tech,120,2025-02-09,2025-02-15,0
470,Python,Tech,37,2025-01-30,2025-02-01,0
471,DSA,Data Science,26,2025-01-20,2025-01-31,10
472,DBMS,AI,64,2025-04-01,2025-04-04,0
473,DBMS,Tech,119,2025-01-01,2025-01-16,50
474,DSA,Data Science,136,2025-03-13,2025-03-27,40
475,Python,Programming,132,2025-02-07,2025-02-24,70
476,DSA,Data Science,138,2025-03-28,2025-04-02,0
477,Python,AI,20,2025-01-20,2025-02-01,20
478,DBMS,Tech,1,2025-03-21,2025-03-26,0
479,Machine Learning,Programming,172,2025-01-19,2025-02-01,30
480,DBMS,Programming,88,2025-03-24,2025-03-27,0
481,AI Basics,Data Science,90,2025-03-11,2025-03-20,0
482,Python,Programming,142,2025-01-26,2025-01-28,0
483,Machine Learning,Data Science,103,2025-01-06,2025-01-24,80
484,DSA,Data Science,123,2025-01-16,2025-02-05,100
485,DBMS,AI,52,2025-02-11,2025-02-23,20
486,Operating Systems,Data Science,11,2025-02-01,2025-02-16,50
487,Python,AI,9,2025-02-18,2025-02-19,0
488,Machine Learning,AI,126,2025-03-23,2025-03-27,0
489,DBMS,Tech,35,2025-01-04,2025-01-13,0
490,AI Basics,AI,197,2025-02-17,2025-02-19,0
491,DSA,Tech,54,2025-03-11,2025-03-26,50
492,AI Basics,Tech,174,2025-02-20,2025-03-02,0
493,Operating Systems,AI,139,2025-03-06,2025-03-23,70
494,AI Basics,AI,196,2025-01-19,2025-02-04,60
495,DSA,Programming,177,2025-01-28,2025-02-14,70
496,Machine Learning,Data Science,84,2025-02-09,2025-02-25,60
497,DBMS,Tech,13,2025-02-04,2025-02-23,90
498,DSA,Tech,98,2025-03-28,2025-04-11,40
499,DSA,AI,30,2025-01-14,2025-01-20,0
500,AI Basics,Tech,159,2025-01-03,2025-01-05,0
501,Machine Learning,Programming,67,2025-03-11,2025-03-29,80
502,AI Basics,Programming,169,2025-03-22,2025-04-10,90
503,Python,AI,138,2025-03-16,2025-03-22,0
504,DSA,Data Science,130,2025-02-08,2025-02-26,80
505,DSA,Programming,108,2025-03-03,2025-03-14,10
506,Operating Systems,Tech,150,2025-03-02,2025-03-16,40
507,DBMS,AI,27,2025-03-13,2025-04-01,90
508,Python,Programming,38,2025-03-09,2025-03-24,50
509,Python,Programming,103,2025-02-20,2025-03-05,30
510,DSA,Programming,126,2025-02-18,2025-02-20,0
511,DBMS,Tech,168,2025-03-21,2025-03-31,0
512,DBMS,Programming,34,2025-01-18,2025-02-01,40
513,DBMS,Tech,11,2025-01-15,2025-01-28,30
514,AI Basics,AI,49,2025-03-05,2025-03-20,50
515,DSA,Data Science,117,2025-02-21,2025-03-04,10
516,DSA,Programming,145,2025-03-05,2025-03-17,20
517,Operating Systems,AI,145,2025-02-08,2025-02-24,60
518,Machine Learning,Programming,43,2025-02-09,2025-02-26,70
519,Operating Systems,Data Science,73,2025-03-04,2025-03-20,60
520,Operating Systems,AI,149,2025-01-22,2025-01-30,0
521,Python,Programming,37,2025-01-03,2025-01-05,0
522,Operating Systems,Programming,190,2025-03-03,2025-03-14,10
523,Python,AI,23,2025-02-02,2025-02-21,90
524,DSA,Data Science,126,2025-03-18,2025-03-30,20
525,DBMS,Data Science,166,2025-01-28,2025-02-07,0
526,Python,Data Science,135,2025-02-23,2025-02-26,0
527,Machine Learning,AI,157,2025-03-09,2025-03-27,80
528,Operating Systems,Data Science,50,2025-01-22,2025-02-08,70
529,DSA,Programming,100,2025-03-10,2025-03-14,0
530,AI Basics,Tech,71,2025-02-27,2025-03-08,0
531,DBMS,AI,152,2025-02-21,2025-03-04,10
532,Python,Programming,164,2025-03-10,2025-03-26,60
533,Operating Systems,Programming,135,2025-01-27,2025-02-15,90
534,Python,Tech,36,2025-01-08,2025-01-22,40
535,Operating Systems,Data Science,74,2025-01-20,2025-01-23,0
536,AI Basics,Tech,24,2025-01-04,2025-01-06,0
537,Operating Systems,Programming,166,2025-03-17,2025-03-25,0
538,Operating Systems,AI,160,2025-03-03,2025-03-20,70
539,AI Basics,Programming,10,2025-01-12,2025-01-30,80
540,Operating Systems,AI,137,2025-01-12,2025-01-18,0
541,Machine Learning,AI,155,2025-01-08,2025-01-15,0
542,Machine Learning,Programming,115,2025-01-23,2025-02-07,50
543,Machine Learning,Data Science,138,2025-01-27,2025-01-30,0
544,Machine Learning,Programming,58,2025-03-17,2025-03-27,0
545,DBMS,Tech,4,2025-02-24,2025-02-26,0
546,AI Basics,Data Science,7,2025-03-22,2025-04-05,40
547,DBMS,Tech,55,2025-02-01,2025-02-08,0
548,DSA,Data Science,110,2025-03-27,2025-04-04,0
549,Operating Systems,Tech,112,2025-03-28,2025-04-12,50
550,Machine Learning,Tech,118,2025-01-20,2025-01-31,10
551,AI Basics,Programming,19,2025-01-11,2025-01-27,60
552,Operating Systems,Tech,102,2025-03-29,2025-04-07,0
553,Machine Learning,AI,157,2025-03-04,2025-03-08,0
554,Machine Learning,AI,164,2025-02-10,2025-02-25,50
555,AI Basics,Tech,19,2025-03-06,2025-03-08,0
556,Operating Systems,Data Science,185,2025-03-02,2025-03-18,60
557,Machine Learning,Data Science,80,2025-03-19,2025-03-23,0
558,DSA,Tech,44,2025-01-08,2025-01-12,0
559,DSA,Tech,127,2025-02-19,2025-02-25,0
560,Machine Learning,Programming,33,2025-01-02,2025-01-05,0
561,Python,Programming,115,2025-03-27,2025-04-15,90
562,AI Basics,Programming,127,2025-02-13,2025-03-04,90
563,Operating Systems,Programming,140,2025-03-21,2025-03-31,0
564,DBMS,AI,32,2025-02-24,2025-03-07,10
565,DSA,Tech,185,2025-02-15,2025-03-07,100
566,Machine Learning,Data Science,24,2025-03-14,2025-03-19,0
567,DSA,Programming,122,2025-02-04,2025-02-15,10
568,DSA,AI,73,2025-04-01,2025-04-18,70
569,Operating Systems,Tech,24,2025-01-18,2025-01-21,0
570,Machine Learning,Tech,30,2025-03-12,2025-03-20,0
571,DSA,Data Science,156,2025-02-27,2025-03-19,100
572,Machine Learning,Data Science,44,2025-03-11,2025-03-25,40
573,Python,Data Science,142,2025-01-08,2025-01-28,100
574,Python,Programming,110,2025-01-24,2025-01-25,0
575,AI Basics,Programming,152,2025-01-04,2025-01-16,20
576,AI Basics,Data Science,144,2025-02-23,2025-03-09,40
577,AI Basics,AI,5,2025-01-21,2025-01-31,0
578,Python,Data Science,62,2025-02-02,2025-02-18,60
579,AI Basics,Tech,116,2025-01-19,2025-01-30,10
580,Machine Learning,AI,72,2025-03-27,2025-03-28,0
581,DSA,Tech,16,2025-02-10,2025-02-14,0
582,AI Basics,AI,170,2025-01-27,2025-01-28,0
583,DBMS,Tech,105,2025-03-13,2025-03-18,0
584,AI Basics,Data Science,23,2025-01-19,2025-01-21,0
585,Python,Tech,101,2025-01-21,2025-02-06,60
586,Operating Systems,Tech,199,2025-01-13,2025-01-26,30
587,Python,Data Science,181,2025-02-11,2025-02-18,0
588,DBMS,AI,12,2025-02-19,2025-03-07,60
589,DBMS,Data Science,171,2025-01-07,2025-01-23,60
590,Operating Systems,Tech,100,2025-01-07,2025-01-23,60
591,DBMS,AI,183,2025-03-30,2025-04-12,30
592,DSA,AI,172,2025-03-06,2025-03-22,60
593,Operating Systems,AI,64,2025-02-23,2025-03-08,30
594,Operating Systems,Programming,189,2025-02-01,2025-02-08,0
595,DBMS,Data Science,186,2025-03-23,2025-04-02,0
596,DBMS,Tech,8,2025-03-17,2025-03-20,0
597,Machine Learning,AI,138,2025-02-16,2025-03-07,90
598,AI Basics,Data Science,117,2025-02-15,2025-02-19,0
599,DBMS,Data Science,97,2025-02-06,2025-02-20,40
600,AI Basics,Programming,90,2025-03-01,2025-03-06,0
601,DSA,Tech,161,2025-01-22,2025-02-04,30
602,DSA,Programming,125,2025-03-22,2025-03-27,0
603,Operating Systems,Data Science,98,2025-03-29,2025-04-04,0
604,Machine Learning,Programming,49,2025-03-12,2025-03-19,0
605,DSA,Data Science,19,2025-03-05,2025-03-19,40
606,Python,Programming,116,2025-02-03,2025-02-04,0
607,DSA,Data Science,199,2025-02-24,2025-03-02,0
608,Operating Systems,Programming,159,2025-02-12,2025-02-15,0
609,Machine Learning,Programming,165,2025-01-06,2025-01-24,80
610,AI Basics,Tech,73,2025-03-08,2025-03-22,40
611,Machine Learning,AI,152,2025-03-25,2025-04-01,0
612,Operating Systems,Tech,140,2025-03-15,2025-03-18,0
613,DBMS,AI,6,2025-02-06,2025-02-24,80
614,Operating Systems,Programming,125,2025-01-31,2025-02-16,60
615,Operating Systems,AI,176,2025-03-09,2025-03-15,0
616,Python,AI,91,2025-03-28,2025-04-01,0
617,Python,Tech,34,2025-02-10,2025-02-22,20
618,AI Basics,Tech,179,2025-01-13,2025-01-19,0
619,Operating Systems,AI,27,2025-02-04,2025-02-14,0
620,Machine Learning,AI,8,2025-02-03,2025-02-08,0
621,DBMS,Data Science,189,2025-02-18,2025-02-20,0
622,Python,Data Science,56,2025-01-25,2025-02-10,60
623,DBMS,Programming,71,2025-02-17,2025-02-23,0
624,Operating Systems,Data Science,176,2025-01-16,2025-01-18,0
625,Machine Learning,Data Science,2,2025-01-16,2025-02-03,80
626,Operating Systems,Tech,135,2025-03-04,2025-03-15,10
627,DBMS,Programming,55,2025-01-05,2025-01-09,0
628,Machine Learning,AI,27,2025-01-09,2025-01-10,0
629,DSA,AI,12,2025-03-03,2025-03-08,0
630,AI Basics,Data Science,135,2025-02-07,2025-02-26,90
631,AI Basics,Programming,55,2025-02-15,2025-02-27,20
632,Operating Systems,Data Science,103,2025-01-07,2025-01-15,0
633,AI Basics,AI,129,2025-01-08,2025-01-22,40
634,DSA,Tech,90,2025-01-30,2025-02-16,70
635,AI Basics,Programming,125,2025-02-13,2025-02-20,0
636,AI Basics,Programming,147,2025-02-18,2025-02-28,0
637,AI Basics,Data Science,23,2025-01-11,2025-01-31,100
638,Operating Systems,AI,131,2025-04-01,2025-04-20,90
639,DBMS,Programming,144,2025-03-16,2025-03-30,40
640,AI Basics,Data Science,174,2025-01-09,2025-01-26,70
641,Machine Learning,AI,60,2025-02-14,2025-02-26,20
642,Python,Tech,42,2025-01-13,2025-01-25,20
643,Operating Systems,Data Science,29,2025-02-11,2025-02-18,0
644,Machine Learning,AI,76,2025-03-19,2025-03-22,0
645,DBMS,Data Science,50,2025-01-10,2025-01-26,60
646,DBMS,AI,144,2025-02-25,2025-02-28,0
647,Python,Programming,169,2025-03-19,2025-04-07,90
648,AI Basics,Data Science,45,2025-02-19,2025-02-24,0
649,DBMS,Data Science,128,2025-01-01,2025-01-12,10
650,DSA,AI,172,2025-01-25,2025-02-09,50
651,Python,AI,125,2025-03-30,2025-04-03,0
652,AI Basics,Tech,72,2025-01-28,2025-02-14,70
653,Machine Learning,Data Science,29,2025-01-03,2025-01-10,0
654,DBMS,AI,47,2025-03-23,2025-04-02,0
655,DBMS,Tech,142,2025-02-05,2025-02-16,10
656,DSA,AI,68,2025-02-27,2025-03-04,0
657,DSA,Tech,80,2025-02-18,2025-03-04,40
658,Operating Systems,Programming,58,2025-02-05,2025-02-12,0
659,Operating Systems,Data Science,100,2025-02-04,2025-02-22,80
660,DSA,AI,24,2025-01-10,2025-01-22,20
661,DSA,Tech,57,2025-01-06,2025-01-08,0
662,Python,Data Science,187,2025-03-25,2025-04-04,0
663,DSA,Tech,33,2025-03-22,2025-04-06,50
664,Machine Learning,Data Science,148,2025-01-31,2025-02-18,80
665,Python,Tech,104,2025-02-05,2025-02-16,10
666,Machine Learning,Tech,179,2025-03-21,2025-04-09,90
667,Machine Learning,AI,140,2025-01-15,2025-01-24,0
668,AI Basics,AI,51,2025-03-21,2025-04-02,20
669,DBMS,Tech,61,2025-01-08,2025-01-22,40
670,AI Basics,Tech,78,2025-03-22,2025-04-09,80
671,DSA,Tech,135,2025-01-26,2025-01-31,0
672,Python,Programming,168,2025-01-08,2025-01-17,0
673,Operating Systems,Data Science,121,2025-02-02,2025-02-18,60
674,Python,AI,57,2025-01-04,2025-01-14,0
675,Operating Systems,Tech,74,2025-01-28,2025-02-14,70
676,Python,Data Science,34,2025-01-25,2025-02-07,30
677,Python,AI,94,2025-01-09,2025-01-13,0
678,DSA,AI,154,2025-01-13,2025-02-02,100
679,AI Basics,AI,111,2025-01-29,2025-02-02,0
680,Operating Systems,AI,161,2025-03-04,2025-03-13,0
681,Machine Learning,Programming,180,2025-03-03,2025-03-04,0
682,Machine Learning,AI,47,2025-03-19,2025-04-04,60
683,Python,Data Science,118,2025-01-24,2025-02-08,50
684,Python,Tech,184,2025-03-23,2025-03-26,0
685,DBMS,Data Science,165,2025-02-23,2025-03-08,30
686,Machine Learning,Tech,149,2025-03-30,2025-04-12,30
687,AI Basics,AI,57,2025-01-12,2025-01-31,90
688,DBMS,Tech,70,2025-02-04,2025-02-12,0
689,AI Basics,Data Science,132,2025-02-12,2025-02-15,0
690,DBMS,AI,8,2025-02-18,2025-02-19,0
691,DBMS,Tech,196,2025-03-14,2025-03-25,10
692,DBMS,AI,191,2025-01-06,2025-01-11,0
693,DBMS,AI,54,2025-03-03,2025-03-22,90
694,Machine Learning,Tech,177,2025-03-30,2025-04-16,70
695,Python,Programming,197,2025-03-13,2025-04-01,90
696,Python,Programming,160,2025-01-07,2025-01-23,60
697,Python,AI,33,2025-02-15,2025-03-05,80
698,DBMS,Programming,3,2025-01-03,2025-01-20,70
699,Python,Tech,141,2025-01-29,2025-02-03,0
700,DSA,Data Science,88,2025-02-17,2025-02-26,0
701,DBMS,Tech,72,2025-02-19,2025-03-03,20
702,AI Basics,AI,19,2025-02-08,2025-02-28,100
703,DBMS,Programming,105,2025-03-16,2025-03-17,0
704,AI Basics,Programming,17,2025-03-26,2025-03-30,0
705,Machine Learning,AI,68,2025-01-06,2025-01-14,0
706,DSA,AI,124,2025-03-16,2025-04-02,70
707,AI Basics,Data Science,41,2025-03-03,2025-03-13,0
708,Machine Learning,Tech,161,2025-01-23,2025-01-28,0
709,Operating Systems,AI,124,2025-01-10,2025-01-29,90
710,DSA,Tech,126,2025-02-11,2025-02-22,10
711,AI Basics,Programming,106,2025-01-15,2025-01-24,0
712,Python,Programming,85,2025-01-28,2025-02-11,40
713,Operating Systems,Programming,103,2025-02-15,2025-02-20,0
714,AI Basics,Tech,121,2025-02-24,2025-03-12,60
715,DBMS,AI,33,2025-01-25,2025-02-09,50
716,DSA,Tech,60,2025-01-25,2025-01-28,0
717,Python,Tech,9,2025-03-13,2025-03-21,0
718,AI Basics,Tech,31,2025-02-26,2025-03-11,30
719,Machine Learning,Programming,166,2025-01-28,2025-02-16,90
720,Machine Learning,Tech,97,2025-01-17,2025-02-03,70
721,AI Basics,Tech,67,2025-01-02,2025-01-13,10
722,AI Basics,AI,193,2025-01-22,2025-01-27,0
723,Python,Tech,70,2025-01-08,2025-01-12,0
724,Python,Data Science,17,2025-02-17,2025-03-04,50
725,Python,AI,39,2025-01-15,2025-02-03,90
726,DBMS,Tech,4,2025-02-23,2025-03-12,70
727,Operating Systems,Data Science,167,2025-03-24,2025-04-12,90
728,Machine Learning,Data Science,71,2025-02-19,2025-02-23,0
729,DBMS,Data Science,125,2025-01-16,2025-02-01,60
730,Operating Systems,Programming,52,2025-02-01,2025-02-14,30
731,AI Basics,Tech,106,2025-02-16,2025-03-06,80
732,Operating Systems,Data Science,170,2025-02-26,2025-02-28,0
733,AI Basics,Data Science,98,2025-02-13,2025-03-01,60
734,DBMS,Programming,165,2025-03-04,2025-03-18,40
735,DBMS,Data Science,6,2025-03-14,2025-03-21,0
736,Python,Tech,91,2025-03-11,2025-03-24,30
737,Machine Learning,AI,107,2025-02-20,2025-02-24,0
738,DBMS,Programming,197,2025-03-16,2025-03-21,0
739,AI Basics,Data Science,17,2025-02-12,2025-03-02,80
740,Python,Data Science,176,2025-03-26,2025-04-12,70
741,Operating Systems,AI,67,2025-03-27,2025-04-10,40
742,DSA,AI,75,2025-01-18,2025-01-27,0
743,DBMS,AI,82,2025-03-18,2025-04-05,80
744,Machine Learning,AI,166,2025-01-27,2025-02-09,30
745,Machine Learning,Programming,85,2025-03-14,2025-03-15,0
746,Machine Learning,AI,34,2025-03-28,2025-04-05,0
747,DBMS,Programming,137,2025-03-05,2025-03-19,40
748,Machine Learning,Data Science,133,2025-02-19,2025-02-24,0
749,Machine Learning,Data Science,180,2025-03-23,2025-04-07,50
750,DBMS,Tech,146,2025-03-04,2025-03-19,50
751,Operating Systems,Data Science,172,2025-02-18,2025-03-05,50
752,DBMS,Tech,61,2025-01-06,2025-01-17,10
753,AI Basics,AI,103,2025-01-25,2025-02-01,0
754,DBMS,Data Science,116,2025-03-09,2025-03-18,0
755,Machine Learning,Programming,112,2025-02-11,2025-02-15,0
756,Machine Learning,Tech,107,2025-03-27,2025-04-01,0
757,AI Basics,Data Science,85,2025-03-11,2025-03-21,0
758,DSA,AI,76,2025-01-07,2025-01-27,100
759,Machine Learning,AI,66,2025-03-14,2025-03-16,0
760,DSA,AI,138,2025-01-19,2025-02-03,50
761,DSA,Data Science,10,2025-03-27,2025-04-03,0
762,DSA,Programming,108,2025-01-27,2025-02-05,0
763,Machine Learning,Tech,25,2025-03-25,2025-04-12,80
764,Machine Learning,AI,101,2025-02-04,2025-02-20,60
765,Python,Tech,172,2025-01-04,2025-01-10,0
766,Python,Programming,122,2025-01-07,2025-01-27,100
767,AI Basics,AI,120,2025-03-22,2025-04-08,70
768,AI Basics,Data Science,177,2025-01-29,2025-02-18,100
769,Operating Systems,Tech,83,2025-03-20,2025-03-24,0
770,Operating Systems,Programming,39,2025-02-19,2025-03-01,0
771,AI Basics,Tech,180,2025-03-14,2025-03-31,70
772,DSA,Programming,191,2025-01-05,2025-01-16,10
773,Python,AI,147,2025-01-10,2025-01-20,0
774,DBMS,AI,22,2025-02-19,2025-03-01,0
775,DSA,Tech,30,2025-03-25,2025-03-31,0
776,Python,Programming,24,2025-02-27,2025-03-02,0
777,DBMS,AI,4,2025-01-12,2025-01-27,50
778,Machine Learning,Programming,194,2025-02-07,2025-02-16,0
779,Machine Learning,AI,113,2025-01-21,2025-02-04,40
780,Python,Programming,3,2025-03-07,2025-03-12,0
781,Python,Data Science,30,2025-01-12,2025-01-15,0
782,Machine Learning,Programming,37,2025-01-31,2025-02-14,40
783,AI Basics,Tech,72,2025-03-02,2025-03-19,70
784,Python,Programming,199,2025-02-15,2025-03-01,40
785,DSA,Tech,128,2025-03-21,2025-04-04,40
786,Machine Learning,Data Science,32,2025-03-08,2025-03-26,80
787,Operating Systems,Programming,114,2025-02-27,2025-03-19,100
788,DSA,Programming,35,2025-03-17,2025-03-21,0
789,DSA,AI,124,2025-02-02,2025-02-12,0
790,Operating Systems,Tech,64,2025-03-29,2025-04-15,70
791,Operating Systems,Tech,169,2025-01-11,2025-01-25,40
792,Machine Learning,AI,36,2025-01-13,2025-01-15,0
793,AI Basics,Tech,73,2025-01-05,2025-01-17,20
794,Operating Systems,Programming,15,2025-01-11,2025-01-21,0
795,AI Basics,Data Science,31,2025-02-27,2025-03-06,0
796,DSA,Tech,51,2025-02-08,2025-02-14,0
797,AI Basics,Tech,54,2025-03-25,2025-03-30,0
798,AI Basics,Programming,104,2025-01-20,2025-02-08,90
799,DSA,Programming,81,2025-03-31,2025-04-08,0
800,Machine Learning,Data Science,9,2025-01-03,2025-01-10,0
801,Python,Tech,163,2025-02-13,2025-02-17,0
802,AI Basics,Tech,104,2025-03-01,2025-03-11,0
803,Operating Systems,Programming,106,2025-01-04,2025-01-19,50
804,Machine Learning,Programming,64,2025-03-31,2025-04-15,50
805,Python,Data Science,119,2025-03-11,2025-03-23,20
806,Machine Learning,Data Science,89,2025-02-06,2025-02-23,70
807,DSA,Data Science,27,2025-02-03,2025-02-15,20
808,DSA,Data Science,113,2025-02-19,2025-02-22,0
809,Python,AI,39,2025-02-02,2025-02-11,0
810,Python,Data Science,87,2025-03-07,2025-03-15,0
811,DSA,Tech,180,2025-03-01,2025-03-05,0
812,Python,AI,90,2025-01-25,2025-02-13,90
813,DSA,Data Science,34,2025-03-03,2025-03-04,0
814,DBMS,AI,63,2025-02-12,2025-02-18,0
815,Operating Systems,Programming,13,2025-03-12,2025-03-29,70
816,Operating Systems,Data Science,81,2025-01-31,2025-02-19,90
817,Machine Learning,Programming,80,2025-02-21,2025-02-24,0
818,Operating Systems,Data Science,144,2025-01-11,2025-01-24,30
819,DBMS,Programming,32,2025-03-05,2025-03-21,60
820,Machine Learning,AI,194,2025-03-08,2025-03-22,40
821,DBMS,Data Science,68,2025-03-21,2025-03-28,0
822,Python,AI,179,2025-01-09,2025-01-15,0
823,DBMS,Data Science,154,2025-03-10,2025-03-18,0
824,Python,AI,26,2025-01-02,2025-01-09,0
825,AI Basics,Tech,39,2025-01-29,2025-02-08,0
826,AI Basics,Programming,39,2025-03-01,2025-03-09,0
827,DSA,Programming,158,2025-03-14,2025-03-31,70
828,Python,AI,196,2025-01-09,2025-01-29,100
829,AI Basics,Programming,130,2025-02-23,2025-03-08,30
830,Machine Learning,Tech,112,2025-02-07,2025-02-18,10
831,Operating Systems,Programming,129,2025-03-09,2025-03-25,60
832,DBMS,Data Science,29,2025-02-04,2025-02-19,50
833,AI Basics,Programming,14,2025-03-02,2025-03-14,20
834,Operating Systems,AI,103,2025-02-16,2025-02-23,0
835,Operating Systems,AI,136,2025-02-14,2025-03-04,80
836,DSA,Data Science,189,2025-02-22,2025-03-06,20
837,AI Basics,Data Science,4,2025-01-01,2025-01-12,10
838,Machine Learning,AI,179,2025-02-24,2025-02-25,0
839,AI Basics,AI,41,2025-03-13,2025-04-02,100
840,AI Basics,AI,16,2025-01-19,2025-01-20,0
841,Python,Data Science,183,2025-01-11,2025-01-17,0
842,Operating Systems,Data Science,21,2025-02-07,2025-02-15,0
843,AI Basics,AI,145,2025-01-06,2025-01-09,0
844,Python,Data Science,140,2025-03-28,2025-04-14,70
845,Machine Learning,AI,162,2025-03-12,2025-03-26,40
846,AI Basics,Data Science,120,2025-03-27,2025-04-13,70
847,DBMS,Programming,93,2025-01-19,2025-02-08,100
848,Operating Systems,Tech,101,2025-03-04,2025-03-16,20
849,Operating Systems,Programming,129,2025-01-15,2025-01-23,0
850,DBMS,Data Science,121,2025-03-29,2025-04-15,70
851,Operating Systems,AI,122,2025-03-02,2025-03-11,0
852,Machine Learning,Tech,6,2025-01-03,2025-01-04,0
853,DSA,Programming,57,2025-01-31,2025-02-06,0
854,Operating Systems,Programming,46,2025-01-26,2025-02-12,70
855,AI Basics,Data Science,164,2025-01-02,2025-01-13,10
856,DBMS,AI,87,2025-01-21,2025-02-05,50
857,DBMS,AI,52,2025-03-06,2025-03-20,40
858,DBMS,Programming,128,2025-01-17,2025-01-27,0
859,AI Basics,Data Science,67,2025-03-19,2025-04-06,80
860,DBMS,AI,76,2025-02-09,2025-02-15,0
861,Python,Tech,174,2025-03-14,2025-03-15,0
862,AI Basics,Tech,182,2025-03-10,2025-03-22,20
863,AI Basics,Tech,136,2025-01-12,2025-01-26,40
864,AI Basics,Programming,25,2025-03-05,2025-03-13,0
865,Python,Data Science,162,2025-03-30,2025-04-18,90
866,Machine Learning,Programming,159,2025-03-06,2025-03-24,80
867,DSA,Tech,110,2025-01-13,2025-01-18,0
868,Operating Systems,Data Science,97,2025-02-16,2025-02-19,0
869,Machine Learning,Programming,47,2025-03-09,2025-03-21,20
870,AI Basics,AI,123,2025-01-28,2025-01-29,0
871,Operating Systems,Tech,64,2025-02-07,2025-02-26,90
872,AI Basics,AI,13,2025-02-09,2025-02-27,80
873,Python,Programming,31,2025-03-04,2025-03-08,0
874,Machine Learning,AI,1,2025-03-31,2025-04-05,0
875,Machine Learning,Tech,141,2025-02-14,2025-02-17,0
876,AI Basics,AI,110,2025-01-22,2025-01-24,0
877,Python,AI,112,2025-01-21,2025-02-02,20
878,DSA,AI,85,2025-03-27,2025-04-03,0
879,Python,Tech,77,2025-03-24,2025-03-30,0
880,Python,Data Science,173,2025-03-09,2025-03-13,0
881,Machine Learning,Programming,29,2025-01-24,2025-01-26,0
882,DSA,Data Science,158,2025-03-14,2025-03-23,0
883,Machine Learning,Tech,66,2025-01-21,2025-02-09,90
884,Machine Learning,Data Science,44,2025-01-14,2025-01-30,60
885,Machine Learning,AI,15,2025-03-20,2025-03-22,0
886,Machine Learning,Data Science,3,2025-01-16,2025-01-17,0
887,Machine Learning,Data Science,5,2025-02-12,2025-02-15,0
888,Operating Systems,AI,49,2025-03-13,2025-03-21,0
889,DSA,Data Science,172,2025-03-31,2025-04-03,0
890,AI Basics,Tech,108,2025-03-26,2025-04-01,0
891,AI Basics,Programming,200,2025-02-21,2025-03-04,10
892,AI Basics,Tech,167,2025-01-20,2025-02-01,20
893,DSA,Data Science,140,2025-02-14,2025-02-16,0
894,DSA,Programming,147,2025-03-30,2025-04-17,80
895,Machine Learning,Programming,151,2025-03-02,2025-03-16,40
896,Python,Programming,19,2025-02-02,2025-02-20,80
897,Python,Programming,186,2025-02-26,2025-03-18,100
898,Python,Tech,67,2025-02-16,2025-03-04,60
899,AI Basics,Tech,3,2025-03-06,2025-03-20,40
900,AI Basics,AI,53,2025-03-18,2025-03-24,0
901,Machine Learning,Programming,54,2025-01-21,2025-02-09,90
902,Python,AI,186,2025-02-24,2025-02-25,0
